job_title,employment_type,experience_level,expertise_level,salary,salary_currency,company_location,salary_in_usd,employee_residence,company_size,year,standardized_salary
Applied Scientist,Full-Time,Mid,Intermediate,36000,United States Dollar,Nigeria,36000,Nigeria,Medium,2023,-2.4538204616954515
Machine Learning Engineer,Full-Time,Senior,Expert,297300,United States Dollar,United States,297300,United States,Medium,2023,0.3434403898117221
Machine Learning Engineer,Full-Time,Senior,Expert,198200,United States Dollar,United States,198200,United States,Medium,2023,0.015500649368369318
Data Operations Analyst,Full-Time,Senior,Expert,144000,United States Dollar,United Kingdom,144000,United Kingdom,Medium,2023,1.705405122107445
Data Operations Analyst,Full-Time,Senior,Expert,77000,United States Dollar,United Kingdom,77000,United Kingdom,Medium,2023,-0.5339094006546802
Data Specialist,Full-Time,Mid,Intermediate,87500,United States Dollar,United States,87500,United States,Medium,2023,-0.6360572843070127
Data Specialist,Full-Time,Mid,Intermediate,62500,United States Dollar,United States,62500,United States,Medium,2023,-1.2235723409806616
Data Modeler,Full-Time,Mid,Intermediate,90000,British Pound Sterling,United Kingdom,110736,United Kingdom,Medium,2023,-0.4662806210947147
Data Modeler,Full-Time,Mid,Intermediate,45000,British Pound Sterling,United Kingdom,55368,United Kingdom,Medium,2023,-1.5615276843803767
Data Engineer,Full-Time,Senior,Expert,265000,United States Dollar,United States,265000,United States,Medium,2023,0.46997687131864946
Data Engineer,Full-Time,Senior,Expert,217000,United States Dollar,United States,217000,United States,Medium,2023,0.256876208816379
Data Scientist,Full-Time,Senior,Expert,177300,United States Dollar,United Kingdom,177300,United Kingdom,Medium,2023,-0.06455063877771441
Data Scientist,Full-Time,Senior,Expert,136300,United States Dollar,United Kingdom,136300,United Kingdom,Medium,2023,-0.09572326788330816
Data Analyst,Full-Time,Senior,Expert,83000,United States Dollar,United States,83000,United States,Medium,2023,-0.3357200689688671
Data Analyst,Full-Time,Senior,Expert,208450,United States Dollar,United States,208450,United States,Medium,2023,0.9555126103686831
Data Analyst,Full-Time,Senior,Expert,170550,United States Dollar,United States,170550,United States,Medium,2023,0.5654152126254136
Data Engineer,Full-Time,Senior,Expert,72000,United States Dollar,Colombia,72000,Colombia,Medium,2023,-0.3868653758258963
Data Engineer,Full-Time,Senior,Expert,60000,United States Dollar,Colombia,60000,Colombia,Medium,2023,-0.4401405414514639
Machine Learning Engineer,Full-Time,Senior,Expert,130000,United States Dollar,United States,130000,United States,Medium,2023,-0.21018542831313078
Research Engineer,Full-Time,Entry,Junior,165000,United States Dollar,United States,165000,United States,Medium,2023,-0.1439659117028105
Research Engineer,Full-Time,Entry,Junior,145000,United States Dollar,United States,145000,United States,Medium,2023,-0.17365557255908665
Director of Data Science,Full-Time,Executive,Director,336400,United States Dollar,United States,336400,United States,Medium,2023,1.6970888018284511
Director of Data Science,Full-Time,Executive,Director,201900,United States Dollar,United States,201900,United States,Medium,2023,-0.04728049788159187
Data Scientist,Full-Time,Mid,Intermediate,189750,United States Dollar,United States,189750,United States,Medium,2023,-0.05508480384199144
Data Scientist,Full-Time,Mid,Intermediate,131100,United States Dollar,United States,131100,United States,Medium,2023,-0.09967686962352981
Data Science Manager,Full-Time,Mid,Intermediate,270000,United States Dollar,United States,270000,United States,Medium,2023,-0.09716896089143058
Data Science Manager,Full-Time,Mid,Intermediate,95000,United States Dollar,United States,95000,United States,Medium,2023,-0.27334143441633885
Data Engineer,Full-Time,Mid,Intermediate,117300,United States Dollar,United States,117300,United States,Medium,2023,-0.18575162558937855
Data Engineer,Full-Time,Mid,Intermediate,69000,United States Dollar,United States,69000,United States,Medium,2023,-0.40018416723228817
Data Engineer,Full-Time,Senior,Expert,182000,United States Dollar,United States,182000,United States,Medium,2023,0.10149030907514016
Data Engineer,Full-Time,Senior,Expert,144000,United States Dollar,United States,144000,United States,Medium,2023,-0.06721438207249061
Data Science Lead,Full-Time,Mid,Intermediate,244000,United States Dollar,United States,244000,United States,Medium,2023,1.1592507968213799
Data Science Lead,Full-Time,Mid,Intermediate,200000,United States Dollar,United States,200000,United States,Medium,2023,0.49596035390667614
Data Engineer,Full-Time,Mid,Intermediate,260000,United States Dollar,United States,260000,United States,Medium,2023,0.44777888564132967
Machine Learning Engineer,Full-Time,Senior,Expert,225000,United States Dollar,United States,225000,United States,Medium,2023,0.10418667402913476
Data Scientist,Full-Time,Mid,Intermediate,102500,United States Dollar,United States,102500,United States,Medium,2023,-0.12142167919474886
Data Engineer,Full-Time,Mid,Intermediate,186600,United States Dollar,United States,186600,United States,Medium,2023,0.12191245589827442
Data Engineer,Full-Time,Mid,Intermediate,116500,United States Dollar,United States,116500,United States,Medium,2023,-0.18930330329774972
Data Engineer,Full-Time,Senior,Expert,80000,United States Dollar,Argentina,80000,Argentina,Medium,2023,-0.35134859874218455
Data Engineer,Full-Time,Senior,Expert,60000,United States Dollar,Argentina,60000,Argentina,Medium,2023,-0.4401405414514639
Machine Learning Scientist,Full-Time,Senior,Expert,222000,United States Dollar,United States,222000,United States,Medium,2023,0.8406097893259407
Machine Learning Scientist,Full-Time,Senior,Expert,138000,United States Dollar,United States,138000,United States,Medium,2023,-0.622700274375521
Data Analyst,Full-Time,Senior,Expert,207300,United States Dollar,Canada,207300,Canada,Medium,2023,0.9436758819411168
Data Analyst,Full-Time,Senior,Expert,149200,United States Dollar,Canada,149200,Canada,Medium,2023,0.3456637761658147
Machine Learning Scientist,Full-Time,Senior,Expert,292000,United States Dollar,United States,292000,United States,Medium,2023,2.060034842410492
Machine Learning Scientist,Full-Time,Senior,Expert,164500,United States Dollar,United States,164500,United States,Medium,2023,-0.16106078999351228
Machine Learning Scientist,Full-Time,Senior,Expert,292200,United States Dollar,United States,292200,United States,Medium,2023,2.0635189139907335
Data Engineer,Full-Time,Senior,Expert,163800,United States Dollar,United States,163800,United States,Medium,2023,0.02068964120969595
Data Engineer,Full-Time,Senior,Expert,126000,United States Dollar,United States,126000,United States,Medium,2023,-0.14712713051084203
AI Scientist,Full-Time,Mid,Intermediate,120000,United States Dollar,Germany,120000,Germany,Medium,2023,-0.3418274658302387
Computer Vision Engineer,Full-Time,Senior,Expert,280000,United States Dollar,United States,280000,United States,Medium,2023,0.26631230746766804
Computer Vision Engineer,Full-Time,Senior,Expert,210000,United States Dollar,United States,210000,United States,Medium,2023,-0.024429896913594363
Data Scientist,Full-Time,Mid,Intermediate,170000,United States Dollar,United States,170000,United States,Medium,2023,-0.07010088737456403
Data Scientist,Full-Time,Mid,Intermediate,150000,United States Dollar,United States,150000,United States,Medium,2023,-0.08530704791387805
Machine Learning Engineer,Full-Time,Mid,Intermediate,200000,United States Dollar,United States,200000,United States,Medium,2023,0.021457173412749088
Director of Data Science,Full-Time,Executive,Director,225000,United States Dollar,United States,225000,United States,Medium,2023,0.25231006586043037
Director of Data Science,Full-Time,Executive,Director,175000,United States Dollar,United States,175000,United States,Medium,2023,-0.3961543578236004
Data Science Consultant,Full-Time,Senior,Expert,189750,United States Dollar,United States,189750,United States,Medium,2023,0.34925313369027855
Data Science Consultant,Full-Time,Senior,Expert,131100,United States Dollar,United States,131100,United States,Medium,2023,0.0220243043236499
Data Analyst,Full-Time,Senior,Expert,123400,United States Dollar,United States,123400,United States,Medium,2023,0.08010934709519851
Data Analyst,Full-Time,Senior,Expert,82200,United States Dollar,United States,82200,United States,Medium,2023,-0.34395431483152183
Data Engineer,Full-Time,Entry,Junior,40000,British Pound Sterling,United Kingdom,49216,United Kingdom,Medium,2023,-0.5289324841607432
Data Engineer,Full-Time,Entry,Junior,35000,British Pound Sterling,United Kingdom,43064,United Kingdom,Medium,2023,-0.5511304698380631
Applied Machine Learning Engineer,Full-Time,Executive,Director,225000,United States Dollar,United States,225000,United States,Medium,2023,1.219743205668098
Analytics Engineer,Full-Time,Senior,Expert,50000,United States Dollar,Nigeria,50000,Nigeria,Small,2023,-1.821806972274757
Data Engineer,Full-Time,Senior,Expert,161800,United States Dollar,United States,161800,United States,Medium,2023,0.011810446938768013
Data Engineer,Full-Time,Senior,Expert,121400,United States Dollar,United States,121400,United States,Medium,2023,-0.1675492773339763
Research Scientist,Full-Time,Senior,Expert,285000,United States Dollar,United States,285000,United States,Medium,2023,1.4743040008852155
Research Scientist,Full-Time,Senior,Expert,193900,United States Dollar,United States,193900,United States,Medium,2023,0.3056716372975506
Analytics Engineer,Full-Time,Senior,Expert,240000,United States Dollar,United States,240000,United States,Medium,2023,1.5534076349307153
Analytics Engineer,Full-Time,Senior,Expert,196000,United States Dollar,United States,196000,United States,Medium,2023,0.7717789890515534
Data Scientist,Full-Time,Senior,Expert,214000,United States Dollar,United States,214000,United States,Medium,2023,-0.036647334188073186
Decision Scientist,Full-Time,Senior,Expert,170000,United States Dollar,United States,170000,United States,Medium,2023,0.39392511616119585
Decision Scientist,Full-Time,Senior,Expert,155000,United States Dollar,United States,155000,United States,Medium,2023,-0.1453465552459165
Data Analyst,Full-Time,Senior,Expert,98000,United States Dollar,United States,98000,United States,Medium,2023,-0.18132795904409024
Machine Learning Engineer,Full-Time,Senior,Expert,199000,United States Dollar,United States,199000,United States,Medium,2023,0.01814799338809366
Research Engineer,Full-Time,Mid,Intermediate,100000,Euro,United Kingdom,105066,United Kingdom,Small,2022,-0.240457309485708
Data Engineer,Full-Time,Mid,Intermediate,90000,British Pound Sterling,United Kingdom,110736,United Kingdom,Medium,2023,-0.30695262738754486
Data Engineer,Full-Time,Mid,Intermediate,70000,British Pound Sterling,United Kingdom,86128,United Kingdom,Medium,2023,-0.39574457009682423
Data Engineer,Full-Time,Executive,Director,145000,United States Dollar,United States,145000,United States,Medium,2023,-0.06277478493702665
Analytics Engineer,Full-Time,Senior,Expert,289800,United States Dollar,United Kingdom,289800,United Kingdom,Medium,2023,2.4380691477666763
Analytics Engineer,Full-Time,Senior,Expert,214000,United States Dollar,United Kingdom,214000,United Kingdom,Medium,2023,1.091536162365756
Data Analyst,Full-Time,Senior,Expert,142000,United States Dollar,United States,142000,United States,Medium,2023,0.2715555634019218
Data Analyst,Full-Time,Senior,Expert,87500,United States Dollar,United States,87500,United States,Medium,2023,-0.289402435991434
Machine Learning Engineer,Full-Time,Senior,Expert,165000,United States Dollar,United States,165000,United States,Medium,2023,-0.09436412745019085
Data Scientist,Full-Time,Senior,Expert,280830,United States Dollar,Canada,280830,Canada,Medium,2023,0.014164051254044624
Data Scientist,Full-Time,Senior,Expert,173175,United States Dollar,Canada,173175,Canada,Medium,2023,-0.06768690938894793
Data Scientist,Full-Time,Senior,Expert,275300,United States Dollar,United States,275300,United States,Medium,2023,0.009959547864924296
Data Scientist,Full-Time,Senior,Expert,183500,United States Dollar,United States,183500,United States,Medium,2023,-0.05983672901052707
Data Analyst,Full-Time,Mid,Intermediate,85000,United States Dollar,United States,85000,United States,Medium,2023,-0.31513445431223014
BI Developer,Full-Time,Mid,Intermediate,75000,British Pound Sterling,United Kingdom,92280,United Kingdom,Medium,2023,-1.2843645842408873
BI Developer,Full-Time,Mid,Intermediate,40000,British Pound Sterling,United Kingdom,49216,United Kingdom,Medium,2023,-2.240241356918689
Machine Learning Software Engineer,Full-Time,Mid,Intermediate,627000,South African Rand,South Africa,34482,South Africa,Large,2023,0.49040429141156966
NLP Engineer,Full-Time,Senior,Expert,69500,Euro,Spain,75038,Spain,Medium,2023,-0.38738145809698254
NLP Engineer,Full-Time,Senior,Expert,60000,Euro,Spain,64781,Spain,Medium,2023,-0.4010614335273203
NLP Engineer,Full-Time,Senior,Expert,66200,Euro,Italy,71475,Italy,Medium,2023,-0.39213344956225776
NLP Engineer,Full-Time,Senior,Expert,57000,Euro,Italy,61541,Italy,Medium,2023,-0.40538142576847963
Data Engineer,Full-Time,Senior,Expert,245000,United States Dollar,United States,245000,United States,Medium,2023,0.38118492860937014
Data Engineer,Full-Time,Senior,Expert,140000,United States Dollar,United States,140000,United States,Medium,2023,-0.08497277061434648
Analytics Engineer,Full-Time,Senior,Expert,231250,United States Dollar,United States,231250,United States,Medium,2023,1.3979701201252002
Analytics Engineer,Full-Time,Senior,Expert,138750,United States Dollar,United States,138750,United States,Medium,2023,-0.24522646496167447
Machine Learning Engineer,Full-Time,Mid,Intermediate,155000,United States Dollar,United States,155000,United States,Medium,2023,-0.12745592769674513
Data Engineer,Full-Time,Mid,Intermediate,242000,United States Dollar,United States,242000,United States,Medium,2023,0.3678661372029782
Data Engineer,Full-Time,Mid,Intermediate,195000,United States Dollar,United States,195000,United States,Medium,2023,0.15920507183617175
Research Scientist,Full-Time,Entry,Junior,155000,United States Dollar,United States,155000,United States,Medium,2023,-0.19333823035953132
Research Scientist,Full-Time,Entry,Junior,125000,United States Dollar,United States,125000,United States,Medium,2023,-0.5781787452621652
Machine Learning Engineer,Full-Time,Mid,Intermediate,160000,United States Dollar,United States,160000,United States,Medium,2023,-0.11091002757346799
Machine Learning Engineer,Full-Time,Mid,Intermediate,140000,United States Dollar,United States,140000,United States,Medium,2023,-0.17709362806657653
Data Scientist,Full-Time,Senior,Expert,183924,United States Dollar,United States,183924,United States,Medium,2023,-0.05951435840709361
Data Scientist,Full-Time,Senior,Expert,125760,United States Dollar,United States,125760,United States,Medium,2023,-0.10373691448752666
Analytics Engineer,Full-Time,Mid,Intermediate,350000,British Pound Sterling,United Kingdom,430640,United Kingdom,Medium,2023,3.5074792496286205
Principal Data Scientist,Full-Time,Senior,Expert,80000,Euro,Spain,86374,Spain,Large,2023,-1.149821140690838
ML Engineer,Contract,Mid,Intermediate,30000,United States Dollar,United States,30000,United States,Small,2023,-0.30146046628256334
ML Engineer,Contract,Mid,Intermediate,25500,United States Dollar,United States,25500,United States,Small,2023,-0.30482540180044365
Data Scientist,Full-Time,Senior,Expert,175000,United States Dollar,Canada,175000,Canada,Medium,2023,-0.06629934723973553
Data Scientist,Full-Time,Senior,Expert,120000,United States Dollar,Canada,120000,Canada,Medium,2023,-0.10811628872284909
Data Scientist,Full-Time,Senior,Expert,219000,United States Dollar,Canada,219000,Canada,Medium,2023,-0.03284579405324468
Data Scientist,Full-Time,Senior,Expert,141000,United States Dollar,Canada,141000,Canada,Medium,2023,-0.09214982015656936
Data Scientist,Full-Time,Senior,Expert,147100,United States Dollar,United States,147100,United States,Medium,2023,-0.08751194119207859
Data Scientist,Full-Time,Senior,Expert,90700,United States Dollar,United States,90700,United States,Medium,2023,-0.13039331391294415
Applied Scientist,Full-Time,Entry,Junior,213660,United States Dollar,United States,213660,United States,Large,2023,0.5395046380027494
Applied Scientist,Full-Time,Entry,Junior,130760,United States Dollar,United States,130760,United States,Large,2023,-0.857245619595927
Data Modeler,Full-Time,Senior,Expert,147100,United States Dollar,United States,147100,United States,Medium,2023,0.9234662080966477
Data Analyst,Full-Time,Mid,Intermediate,150000,United States Dollar,United States,150000,United States,Medium,2023,0.35389802202846943
Research Engineer,Full-Time,Senior,Expert,275000,United States Dollar,Germany,275000,Germany,Medium,2023,0.019327223006708385
Research Engineer,Full-Time,Senior,Expert,174000,United States Dollar,Germany,174000,Germany,Medium,2023,-0.1306055643174862
Analytics Engineer,Full-Time,Senior,Expert,143200,United States Dollar,United Kingdom,143200,United Kingdom,Medium,2023,-0.16617538600344103
Data Strategist,Full-Time,Senior,Expert,90000,United States Dollar,Canada,90000,Canada,Medium,2023,0.15476026704050438
Data Strategist,Full-Time,Senior,Expert,72000,United States Dollar,Canada,72000,Canada,Medium,2023,-1.419757232415065
Data Engineer,Full-Time,Senior,Expert,253200,United States Dollar,United States,253200,United States,Medium,2023,0.41758962512017467
Data Engineer,Full-Time,Senior,Expert,90700,United States Dollar,United States,90700,United States,Medium,2023,-0.3038449093927201
Computer Vision Engineer,Full-Time,Senior,Expert,342810,United States Dollar,United States,342810,United States,Medium,2023,0.5271911339989122
Computer Vision Engineer,Full-Time,Senior,Expert,184590,United States Dollar,United States,184590,United States,Medium,2023,-0.12996931710399262
Data Analyst,Full-Time,Mid,Intermediate,105380,United States Dollar,United States,105380,United States,Medium,2023,-0.10536704096110004
Data Analyst,Full-Time,Mid,Intermediate,64500,United States Dollar,United States,64500,United States,Medium,2023,-0.5261370045427585
Compliance Data Analyst,Full-Time,Entry,Junior,30000,United States Dollar,Nigeria,30000,Nigeria,Large,2023,-0.9128709291752769
Machine Learning Engineer,Full-Time,Mid,Intermediate,1650000,Indian Rupee,India,20984,India,Large,2022,4.819768209163118
Applied Scientist,Full-Time,Entry,Junior,204620,United States Dollar,United States,204620,United States,Large,2023,0.3871931503225078
Applied Scientist,Full-Time,Entry,Junior,110680,United States Dollar,United States,110680,United States,Large,2023,-1.1955658267440745
Data Engineer,Full-Time,Senior,Expert,270703,United States Dollar,United States,270703,United States,Medium,2023,0.4952958937822005
Data Engineer,Full-Time,Senior,Expert,221484,United States Dollar,United States,221484,United States,Medium,2023,0.27678336237179946
Data Scientist,Full-Time,Senior,Expert,212750,United States Dollar,United States,212750,United States,Medium,2023,-0.03759771922178031
Data Scientist,Full-Time,Senior,Expert,262000,United States Dollar,United States,262000,United States,Medium,2023,-0.00015254889371952898
Data Scientist,Full-Time,Senior,Expert,218500,United States Dollar,United States,218500,United States,Medium,2023,-0.03322594806672753
Data Scientist,Full-Time,Senior,Expert,199098,United States Dollar,United States,199098,United States,Medium,2023,-0.047977444405916066
Data Engineer,Full-Time,Senior,Expert,203300,United States Dollar,United States,203300,United States,Medium,2023,0.19605372806052268
Data Engineer,Full-Time,Senior,Expert,123600,United States Dollar,United States,123600,United States,Medium,2023,-0.15778216363595554
Data Scientist,Full-Time,Senior,Expert,172500,United States Dollar,United States,172500,United States,Medium,2023,-0.06820011730714978
Data Scientist,Full-Time,Senior,Expert,110500,United States Dollar,United States,110500,United States,Medium,2023,-0.11533921497902325
Data Engineer,Full-Time,Senior,Expert,238000,United States Dollar,United States,238000,United States,Medium,2023,0.3501077486611224
Data Engineer,Full-Time,Senior,Expert,176000,United States Dollar,United States,176000,United States,Medium,2023,0.07485272626235635
Data Engineer,Full-Time,Senior,Expert,237000,United States Dollar,United States,237000,United States,Medium,2023,0.3456681515256584
Data Engineer,Full-Time,Senior,Expert,201450,United States Dollar,United States,201450,United States,Medium,2023,0.18784047335991433
Data Engineer,Full-Time,Senior,Expert,193500,United States Dollar,United States,193500,United States,Medium,2023,0.1525456761329758
Data Engineer,Full-Time,Senior,Expert,139000,United States Dollar,United States,139000,United States,Medium,2023,-0.08941236774981046
Data Scientist,Full-Time,Mid,Intermediate,510000,Hong Kong Dollar,Hong Kong,65058,Hong Kong,Large,2023,0.18840384179377437
Machine Learning Engineer,Full-Time,Senior,Expert,150000,United States Dollar,United States,150000,Portugal,Medium,2023,-0.14400182782002224
Applied Machine Learning Engineer,Full-Time,Mid,Intermediate,65000,Euro,Germany,70179,India,Small,2023,-1.0762440050012627
Machine Learning Engineer,Full-Time,Mid,Intermediate,90000,Euro,Netherlands,97171,Netherlands,Large,2023,-0.3425526292993479
Business Intelligence Engineer,Full-Time,Senior,Expert,185900,United States Dollar,United States,185900,United States,Medium,2023,0.286327882981066
Business Intelligence Engineer,Full-Time,Senior,Expert,129300,United States Dollar,United States,129300,United States,Medium,2023,-0.9054790288975904
Machine Learning Engineer,Full-Time,Entry,Junior,163196,United States Dollar,United States,163196,United States,Medium,2023,-0.10033388821466924
Machine Learning Engineer,Full-Time,Entry,Junior,145885,United States Dollar,United States,145885,United States,Medium,2023,-0.15761910362147932
Data Analyst,Full-Time,Senior,Expert,202800,United States Dollar,United States,202800,United States,Large,2023,0.8973582489636839
Data Analyst,Full-Time,Senior,Expert,104300,United States Dollar,United States,104300,United States,Large,2023,-0.11648327287568397
Data Engineer,Full-Time,Senior,Expert,179170,United States Dollar,United States,179170,United States,Medium,2023,0.08892624918177713
Data Engineer,Full-Time,Senior,Expert,94300,United States Dollar,United States,94300,United States,Medium,2023,-0.2878623597050498
Analytics Engineer,Full-Time,Senior,Expert,152500,United States Dollar,United States,152500,United States,Medium,2023,-0.0009675131244363374
Analytics Engineer,Full-Time,Senior,Expert,116450,United States Dollar,United States,116450,United States,Medium,2023,-0.6413700741231588
Data Engineer,Full-Time,Senior,Expert,247300,United States Dollar,United States,247300,United States,Medium,2023,0.3913960020209373
Data Engineer,Full-Time,Senior,Expert,133800,United States Dollar,United States,133800,United States,Medium,2023,-0.11249827285422308
Research Engineer,Full-Time,Senior,Expert,203000,United States Dollar,United States,203000,United States,Medium,2023,-0.08755555607588579
Research Engineer,Full-Time,Senior,Expert,133000,United States Dollar,United States,133000,United States,Medium,2023,-0.19146936907285234
Research Scientist,Full-Time,Entry,Junior,220000,United States Dollar,United States,220000,United States,Large,2023,0.640482885262842
Machine Learning Engineer,Full-Time,Entry,Junior,54000,Swiss Franc,Switzerland,56536,Switzerland,Small,2022,-0.46168311018694325
Analytics Engineer,Full-Time,Senior,Expert,289800,United States Dollar,United States,289800,United States,Medium,2023,2.4380691477666763
Analytics Engineer,Full-Time,Senior,Expert,214000,United States Dollar,United States,214000,United States,Medium,2023,1.091536162365756
Analytics Engineer,Full-Time,Senior,Expert,179820,United States Dollar,United States,179820,United States,Medium,2023,0.4843528188168979
Analytics Engineer,Full-Time,Senior,Expert,143860,United States Dollar,United States,143860,United States,Medium,2023,-0.1544509563152536
Analytics Engineer,Full-Time,Senior,Expert,214200,United States Dollar,United States,214200,United States,Medium,2023,1.095089019847025
Data Engineer,Full-Time,Senior,Expert,141600,United States Dollar,United States,141600,United States,Medium,2023,-0.07786941519760414
Machine Learning Engineer,Full-Time,Senior,Expert,342300,United States Dollar,United States,342300,United States,Large,2023,0.49235349092121633
Machine Learning Engineer,Full-Time,Senior,Expert,176100,United States Dollar,United States,176100,United States,Large,2023,-0.057632229176515615
Data Engineer,Full-Time,Entry,Junior,85000,United States Dollar,United States,85000,United States,Medium,2023,-0.3291506130648647
Data Engineer,Full-Time,Entry,Junior,65000,United States Dollar,United States,65000,United States,Medium,2023,-0.4179425557741441
Data Scientist,Full-Time,Senior,Expert,138784,United States Dollar,United States,138784,United States,Medium,2023,-0.09383466274432536
Data Scientist,Full-Time,Senior,Expert,83270,United States Dollar,United States,83270,United States,Medium,2023,-0.1360424025532993
Data Analyst,Full-Time,Entry,Junior,75000,United States Dollar,United States,75000,United States,Medium,2023,-0.4180625275954147
Data Analyst,Full-Time,Entry,Junior,70000,United States Dollar,United States,70000,United States,Medium,2023,-0.469526564237007
Machine Learning Engineer,Full-Time,Senior,Expert,318300,United States Dollar,United States,318300,United States,Medium,2023,0.41293317032948607
Machine Learning Engineer,Full-Time,Senior,Expert,212200,United States Dollar,United States,212200,United States,Medium,2023,0.061829169713545296
Analytics Engineer,Full-Time,Senior,Expert,230000,United States Dollar,United States,230000,United States,Medium,2023,1.3757647608672694
Analytics Engineer,Full-Time,Senior,Expert,143200,United States Dollar,United States,143200,United States,Medium,2023,-0.16617538600344103
Business Data Analyst,Full-Time,Mid,Intermediate,105000,United States Dollar,United States,105000,United States,Large,2023,-0.3263479396840651
Applied Data Scientist,Full-Time,Mid,Intermediate,1700000,Indian Rupee,India,20673,India,Large,2023,2.9995505255929107
Data Analyst,Full-Time,Mid,Intermediate,38000,British Pound Sterling,United Kingdom,46755,United Kingdom,Medium,2023,-0.7988963987431975
Data Analyst,Full-Time,Mid,Intermediate,35000,British Pound Sterling,United Kingdom,43064,United Kingdom,Medium,2023,-0.8297748207281529
Data Analyst,Full-Time,Senior,Expert,168400,United States Dollar,United States,168400,United States,Medium,2023,0.543285676869529
Data Analyst,Full-Time,Senior,Expert,105200,United States Dollar,United States,105200,United States,Medium,2023,-0.10721974628019737
Data Analyst,Full-Time,Senior,Expert,45000,British Pound Sterling,Central African Republic,55368,Central African Republic,Medium,2023,-0.7268467474449684
Data Analyst,Full-Time,Senior,Expert,35000,British Pound Sterling,Central African Republic,43064,Central African Republic,Medium,2023,-0.8297748207281529
Data Scientist,Full-Time,Mid,Intermediate,55000,British Pound Sterling,United Kingdom,67672,United Kingdom,Medium,2023,-0.15753631047561967
Data Scientist,Full-Time,Mid,Intermediate,45000,British Pound Sterling,United Kingdom,55368,United Kingdom,Medium,2023,-0.16513939074527667
Staff Data Analyst,Full-Time,Executive,Director,15000,United States Dollar,Canada,15000,Nigeria,Medium,2020,-0.9128709291752769
ETL Engineer,Full-Time,Mid,Intermediate,70000,British Pound Sterling,United Kingdom,86128,United Kingdom,Medium,2023,0.9128709291752769
ETL Engineer,Full-Time,Mid,Intermediate,47500,British Pound Sterling,United Kingdom,58444,United Kingdom,Medium,2023,-0.9128709291752769
Data Analyst,Full-Time,Entry,Junior,85000,United States Dollar,United States,85000,United States,Medium,2023,-0.31513445431223014
Machine Learning Engineer,Full-Time,Mid,Intermediate,300000,United States Dollar,United States,300000,United States,Medium,2023,0.35237517587829176
Machine Learning Engineer,Full-Time,Mid,Intermediate,250000,United States Dollar,United States,250000,United States,Medium,2023,0.18691617464552043
Data Scientist,Full-Time,Senior,Expert,186000,United States Dollar,United States,186000,United States,Medium,2023,-0.05793595894311281
Research Engineer,Full-Time,Mid,Intermediate,230000,United States Dollar,United States,230000,United States,Medium,2023,-0.047474513919912975
Research Engineer,Full-Time,Mid,Intermediate,200000,United States Dollar,United States,200000,United States,Medium,2023,-0.09200900520432721
Data DevOps Engineer,Full-Time,Senior,Expert,50000,Euro,France,53984,France,Small,2023,
Data Engineer,Full-Time,Executive,Director,205000,United States Dollar,United States,205000,United States,Medium,2023,0.20360104319081143
Computer Vision Engineer,Full-Time,Senior,Expert,215000,United States Dollar,United States,215000,United States,Medium,2023,-0.0036625966006470496
Computer Vision Engineer,Full-Time,Senior,Expert,170000,United States Dollar,United States,170000,United States,Medium,2023,-0.19056829941717288
Data Scientist,Full-Time,Senior,Expert,224000,United States Dollar,Canada,224000,Canada,Medium,2023,-0.029044253918416172
Data Scientist,Full-Time,Senior,Expert,176000,United States Dollar,Canada,176000,Canada,Medium,2023,-0.06553903921276982
Data Engineer,Full-Time,Entry,Junior,1400000,Indian Rupee,India,17025,India,Large,2023,5.5089196200702535
Applied Data Scientist,Full-Time,Senior,Expert,100000,Australian Dollar,Finland,67635,Australia,Medium,2023,-0.3548306318061158
AI Developer,Full-Time,Mid,Intermediate,100000,Singapore Dollar,Finland,74883,Finland,Medium,2023,-0.5333418512617673
Data Quality Analyst,Full-Time,Senior,Expert,100000,United States Dollar,United States,100000,United States,Medium,2023,1.4102382887654745
Data Quality Analyst,Full-Time,Senior,Expert,80000,United States Dollar,United States,80000,United States,Medium,2023,-0.19207761950377647
Data Scientist,Full-Time,Senior,Expert,250000,United States Dollar,United States,250000,United States,Medium,2023,-0.009276245217307943
Data Scientist,Full-Time,Senior,Expert,162500,United States Dollar,United States,162500,United States,Medium,2023,-0.0758031975768068
AI Developer,Full-Time,Mid,Intermediate,200000,United States Dollar,United States,200000,United States,Medium,2023,0.8123482696678386
Data Engineer,Full-Time,Senior,Expert,100000,United States Dollar,United States,100000,United States,Medium,2023,-0.2625566560329052
Data Engineer,Full-Time,Executive,Director,115000,United States Dollar,United States,115000,United States,Medium,2023,-0.19596269900094568
Data Scientist,Full-Time,Senior,Expert,203500,United States Dollar,United States,203500,United States,Medium,2023,-0.04463056847121304
Data Scientist,Full-Time,Senior,Expert,152000,United States Dollar,United States,152000,United States,Medium,2023,-0.08378643185994665
Data Scientist,Full-Time,Senior,Expert,239000,United States Dollar,United States,239000,United States,Large,2023,-0.017639633513930657
Data Scientist,Full-Time,Senior,Expert,122900,United States Dollar,United States,122900,United States,Large,2023,-0.10591139544464856
Data Science Manager,Full-Time,Senior,Expert,191765,United States Dollar,United States,191765,United States,Medium,2023,-0.1759281235555517
Data Science Manager,Full-Time,Senior,Expert,134236,United States Dollar,United States,134236,United States,Medium,2023,-0.2338425591522057
Analytics Engineer,Full-Time,Senior,Expert,190000,United States Dollar,United States,190000,United States,Medium,2023,0.6651932646134858
