job_title,employment_type,experience_level,expertise_level,salary,salary_currency,company_location,salary_in_usd,employee_residence,company_size,year,standardized_salary
BI Analyst,Full-Time,Senior,Expert,150000,United States Dollar,United States,150000,United States,Medium,2023,0.2060637749323318
BI Analyst,Full-Time,Senior,Expert,93000,United States Dollar,United States,93000,United States,Medium,2023,-0.5737370448342443
Data Science Manager,Full-Time,Senior,Expert,190000,United States Dollar,United States,190000,United States,Large,2022,-0.1777049487885315
Data Engineer 2,Full-Time,Senior,Expert,200000,Polish Zloty,Poland,46565,Poland,Large,2023,
Machine Learning Engineer,Full-Time,Senior,Expert,216000,United States Dollar,United States,216000,United States,Medium,2023,0.0744040538072359
Machine Learning Engineer,Full-Time,Senior,Expert,184000,United States Dollar,United States,184000,United States,Medium,2023,-0.0314897069817377
Data Science Consultant,Full-Time,Mid,Intermediate,100000,United States Dollar,United States,100000,United States,Medium,2023,-0.1514934551529426
Data Scientist,Full-Time,Mid,Intermediate,128750,United States Dollar,United States,128750,United States,Medium,2023,-0.1014635934868992
Data Scientist,Full-Time,Mid,Intermediate,79350,United States Dollar,United States,79350,United States,Medium,2023,-0.1390228100190048
Data Manager,Full-Time,Mid,Intermediate,60000,British Pound Sterling,United Kingdom,73824,United Kingdom,Medium,2023,-1.1896348231080602
Data Manager,Full-Time,Mid,Intermediate,55000,British Pound Sterling,United Kingdom,67672,United Kingdom,Medium,2023,-1.3068528758131626
Analytics Engineer,Full-Time,Senior,Expert,174000,United States Dollar,United States,174000,United States,Medium,2023,0.3809646661119724
Analytics Engineer,Full-Time,Senior,Expert,134000,United States Dollar,United States,134000,United States,Medium,2023,-0.3296068301418113
Research Engineer,Full-Time,Mid,Intermediate,155000,United States Dollar,United States,155000,United States,Medium,2023,-0.1588107421309485
Research Engineer,Full-Time,Mid,Intermediate,125000,United States Dollar,United States,125000,United States,Medium,2023,-0.2033452334153628
Data Engineer,Full-Time,Senior,Expert,194400,United States Dollar,United States,194400,United States,Medium,2023,0.1565413135548933
Data Engineer,Full-Time,Senior,Expert,132192,United States Dollar,United States,132192,United States,Medium,2023,-0.1196371450480491
Machine Learning Engineer,Full-Time,Senior,Expert,273400,United States Dollar,United States,273400,United States,Medium,2023,0.2643509872224574
Machine Learning Engineer,Full-Time,Senior,Expert,182200,United States Dollar,United States,182200,United States,Medium,2023,-0.0374462310261175
Data Analyst,Full-Time,Mid,Intermediate,165000,United States Dollar,Australia,165000,Australia,Medium,2023,0.5082901319532462
Data Analyst,Full-Time,Mid,Intermediate,142500,United States Dollar,Australia,142500,Australia,Medium,2023,0.276701967066081
Data Scientist,Full-Time,Senior,Expert,213654,United States Dollar,United Kingdom,213654,United Kingdom,Medium,2023,-0.0369104007654033
Data Scientist,Full-Time,Senior,Expert,142436,United States Dollar,United Kingdom,142436,United Kingdom,Medium,2023,-0.0910580178298466
Data Engineer,Full-Time,Senior,Expert,124230,United States Dollar,United States,124230,United States,Medium,2023,-0.1549852174406132
Data Engineer,Full-Time,Senior,Expert,68637,United States Dollar,United States,68637,United States,Medium,2023,-0.4017957409924616
Data Engineer,Full-Time,Mid,Intermediate,204000,United States Dollar,United States,204000,United States,Medium,2023,0.1991614460553474
Data Engineer,Full-Time,Mid,Intermediate,161500,United States Dollar,United States,161500,United States,Medium,2023,0.0104785677981288
Decision Scientist,Full-Time,Senior,Expert,185900,United States Dollar,United States,185900,United States,Medium,2023,0.965553087852735
Decision Scientist,Full-Time,Senior,Expert,129300,United States Dollar,United States,129300,United States,Medium,2023,-1.0692986855901023
Research Scientist,Full-Time,Mid,Intermediate,100000,United States Dollar,United States,100000,United States,Medium,2023,-0.8988791743476934
Data Scientist,Full-Time,Senior,Expert,148750,United States Dollar,United States,148750,United States,Medium,2023,-0.0862574329475851
Data Scientist,Full-Time,Senior,Expert,95000,United States Dollar,United States,95000,United States,Medium,2023,-0.1271239893969916
ML Engineer,Full-Time,Senior,Expert,287700,United States Dollar,United States,287700,United States,Large,2023,-0.1087618256252828
ML Engineer,Full-Time,Senior,Expert,148000,United States Dollar,United States,148000,United States,Large,2023,-0.2132243793692567
Data Scientist,Full-Time,Senior,Expert,227240,United States Dollar,United States,227240,United States,Medium,2023,-0.0265808559110473
Data Scientist,Full-Time,Senior,Expert,197600,United States Dollar,United States,197600,United States,Medium,2023,-0.0491163858303106
Machine Learning Engineer,Full-Time,Senior,Expert,221000,United States Dollar,United States,221000,United States,Medium,2023,0.090949953930513
Machine Learning Engineer,Full-Time,Senior,Expert,185000,United States Dollar,United States,185000,United States,Medium,2023,-0.0281805269570823
Data Scientist,Full-Time,Senior,Expert,210000,United States Dollar,United States,210000,United States,Medium,2023,-0.0396885662959359
Data Scientist,Full-Time,Senior,Expert,178500,United States Dollar,United States,178500,United States,Medium,2023,-0.0636382691453555
Machine Learning Engineer,Full-Time,Mid,Intermediate,180000,United States Dollar,United States,180000,United States,Medium,2023,-0.0447264270803594
Machine Learning Engineer,Full-Time,Mid,Intermediate,150000,United States Dollar,United States,150000,United States,Medium,2023,-0.1440018278200222
Analytics Engineer,Full-Time,Mid,Intermediate,146100,United States Dollar,United Kingdom,146100,United Kingdom,Medium,2023,-0.1146589525250417
Analytics Engineer,Full-Time,Mid,Intermediate,112400,United States Dollar,United Kingdom,112400,United Kingdom,Medium,2023,-0.7133154381188545
Data Architect,Full-Time,Mid,Intermediate,70000,British Pound Sterling,United Kingdom,86128,United Kingdom,Medium,2023,-1.459036557495133
Data Architect,Full-Time,Mid,Intermediate,65000,British Pound Sterling,United Kingdom,79976,United Kingdom,Medium,2023,-1.5367200668476289
Data Engineer,Full-Time,Senior,Expert,285000,United States Dollar,United States,285000,United States,Medium,2023,0.5587688140279289
Data Engineer,Full-Time,Senior,Expert,205000,United States Dollar,United States,205000,United States,Medium,2023,0.2036010431908114
Computer Vision Engineer,Full-Time,Entry,Junior,90000,United States Dollar,United States,90000,India,Medium,2023,-0.5228451044243299
Data Engineer,Full-Time,Senior,Expert,146000,United States Dollar,United States,146000,United States,Medium,2023,-0.0583351878015626
Machine Learning Engineer,Full-Time,Mid,Intermediate,237400,United States Dollar,United States,237400,United States,Medium,2023,0.145220506334862
Machine Learning Engineer,Full-Time,Mid,Intermediate,158200,United States Dollar,United States,158200,United States,Medium,2023,-0.1168665516178477
ML Engineer,Full-Time,Senior,Expert,192000,United States Dollar,United States,192000,United States,Medium,2023,-0.1803227876388713
ML Engineer,Full-Time,Senior,Expert,164000,United States Dollar,United States,164000,United States,Medium,2023,-0.2012601641945711
Business Intelligence Engineer,Full-Time,Senior,Expert,150000,United States Dollar,United States,150000,United States,Medium,2023,-0.4696061830338415
Business Intelligence Engineer,Full-Time,Senior,Expert,141000,United States Dollar,United States,141000,United States,Medium,2023,-0.6591161160180802
Analytics Engineer,Full-Time,Senior,Expert,267000,United States Dollar,United States,267000,United States,Medium,2023,2.0330433949020192
Analytics Engineer,Full-Time,Senior,Expert,205000,United States Dollar,United States,205000,United States,Medium,2023,0.9316575757086548
Research Scientist,Full-Time,Senior,Expert,147100,United States Dollar,United States,147100,United States,Medium,2023,-0.2946795659505582
Research Scientist,Full-Time,Senior,Expert,90700,United States Dollar,United States,90700,United States,Medium,2023,-1.0181797339675098
Data Analyst,Full-Time,Senior,Expert,72000,United States Dollar,United States,72000,United States,Medium,2023,-0.44894094958037
Data Analyst,Full-Time,Senior,Expert,55000,British Pound Sterling,United Kingdom,67672,United Kingdom,Medium,2023,-0.6239186741617838
Data Engineer,Full-Time,Senior,Expert,141000,United States Dollar,United States,141000,United States,Medium,2023,-0.0805331734788825
Cloud Data Engineer,Full-Time,Entry,Junior,144000,British Pound Sterling,United Kingdom,177177,United Kingdom,Large,2023,0.5442497364751612
Data Scientist,Full-Time,Senior,Expert,240000,United States Dollar,United States,240000,United States,Small,2023,-0.0168793254869649
Data Scientist,Full-Time,Senior,Expert,142000,United States Dollar,United States,142000,United States,Small,2023,-0.0913895121296036
Machine Learning Engineer,Contract,Mid,Intermediate,180000,United States Dollar,United States,180000,United States,Small,2023,-0.0447264270803594
Machine Learning Engineer,Contract,Mid,Intermediate,105000,United States Dollar,United States,105000,United States,Small,2023,-0.2929149289295165
Data Analyst,Full-Time,Entry,Junior,80000,United States Dollar,United States,80000,United States,Medium,2023,-0.3665984909538224
Machine Learning Engineer,Full-Time,Senior,Expert,268000,United States Dollar,United States,268000,United States,Medium,2023,0.2464814150893181
Machine Learning Engineer,Full-Time,Senior,Expert,180000,United States Dollar,United States,180000,United States,Medium,2023,-0.0447264270803594
Analytics Engineer,Full-Time,Mid,Intermediate,144628,United States Dollar,United States,144628,United States,Medium,2023,-0.1408079835871809
Analytics Engineer,Full-Time,Mid,Intermediate,115702,United States Dollar,United States,115702,United States,Medium,2023,-0.6546577611031046
Data Analyst,Full-Time,Senior,Expert,144000,United States Dollar,United States,144000,United States,Medium,2023,0.2921411780585586
Data Analyst,Full-Time,Senior,Expert,106400,United States Dollar,United Kingdom,106400,United Kingdom,Medium,2023,-0.0948683774862152
Data Analyst,Full-Time,Senior,Expert,81800,United States Dollar,United Kingdom,81800,United Kingdom,Medium,2023,-0.3480714377628492
Data Analyst,Full-Time,Senior,Expert,93500,United States Dollar,United States,93500,United States,Medium,2023,-0.2276455920215233
Data Engineer,Full-Time,Senior,Expert,208200,United States Dollar,United States,208200,United States,Medium,2023,0.2178077540242961
Data Engineer,Full-Time,Senior,Expert,151200,United States Dollar,United States,151200,United States,Medium,2023,-0.03524928269715
Data Scientist,Full-Time,Senior,Expert,270000,United States Dollar,United States,270000,United States,Medium,2023,0.005929915322006
Data Scientist,Full-Time,Senior,Expert,220000,United States Dollar,United States,220000,United States,Medium,2023,-0.0320854860262789
Data Engineer,Full-Time,Executive,Director,194500,United States Dollar,United States,194500,United States,Medium,2023,0.1569852732684397
Data Engineer,Full-Time,Executive,Director,115500,United States Dollar,United States,115500,United States,Medium,2023,-0.1937429004332136
Data Analyst,Full-Time,Senior,Expert,140000,United States Dollar,United Kingdom,140000,United Kingdom,Medium,2023,0.2509699487452849
Data Analyst,Full-Time,Senior,Expert,100000,United States Dollar,United Kingdom,100000,United Kingdom,Medium,2023,-0.1607423443874533
Machine Learning Engineer,Full-Time,Senior,Expert,225000,United States Dollar,France,225000,France,Medium,2023,0.1041866740291347
Machine Learning Engineer,Full-Time,Senior,Expert,199000,United States Dollar,France,199000,France,Medium,2023,0.0181479933880936
Data Analyst,Full-Time,Entry,Junior,50000,United States Dollar,United States,50000,United States,Medium,2023,-0.6753827108033761
Data Analyst,Full-Time,Entry,Junior,40000,United States Dollar,United States,40000,United States,Medium,2023,-0.7783107840865606
Data Analyst,Full-Time,Mid,Intermediate,80000,British Pound Sterling,United Kingdom,98432,United Kingdom,Medium,2023,-0.3665984909538224
Data Analyst,Full-Time,Mid,Intermediate,45000,British Pound Sterling,United Kingdom,55368,United Kingdom,Medium,2023,-0.7268467474449684
Analytics Engineering Manager,Full-Time,Senior,Expert,325000,British Pound Sterling,United Kingdom,399880,United Kingdom,Large,2023,
Data Scientist,Full-Time,Executive,Director,1050000,Norwegian Krone,Norway,100416,Norway,Small,2023,0.5989701763552531
Data Engineer,Full-Time,Entry,Junior,38000,Euro,Spain,41027,Spain,Large,2023,-0.5378116784316712
Machine Learning Engineer,Full-Time,Senior,Expert,155000,United States Dollar,United States,155000,United States,Medium,2023,-0.1274559276967451
Machine Learning Engineer,Full-Time,Senior,Expert,100000,United States Dollar,United States,100000,United States,Medium,2023,-0.3094608290527936
Data Analyst,Full-Time,Senior,Expert,65000,United States Dollar,United States,65000,United States,Medium,2023,-0.5209906008785993
